"","Subject","Harmony","Instrument","Voice","Selfdeclare","OMSI","X16.minus.17","ConsInstr","ConsNotes","Instr.minus.Notes","PachListen","ClsListen","KnowRob","KnowAxis","X1990s2000s","X1990s2000s.minus.1960s1970s","CollegeMusic","NoClass","APTheory","Composing","PianoPlay","GuitarPlay","X1stInstr","X2ndInstr","first12","Classical","Popular"
"1942","71","IV-I-V","string","contrary",2,31,9,4,0,4,5,0,0,0,3,3,1,1,0,0,0,0,4,NA,"piano",7,0
"1943","71","IV-I-V","string","par3rd",2,31,9,4,0,4,5,0,0,0,3,3,1,1,0,0,0,0,4,NA,"piano",10,0
"1944","71","IV-I-V","string","par5th",2,31,9,4,0,4,5,0,0,0,3,3,1,1,0,0,0,0,4,NA,"piano",8,1
"1945","73","I-IV-V","guitar","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",3,8
"1946","73","I-IV-V","guitar","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",7,2
"1947","73","I-IV-V","guitar","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",3,7
"1948","73","I-IV-V","piano","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",NA,NA
"1949","73","I-IV-V","piano","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",4,7
"1950","73","I-IV-V","piano","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",NA,NA
"1951","73","I-IV-V","string","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",8,7
"1952","73","I-IV-V","string","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",9,6
"1953","73","I-IV-V","string","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",8,5
"1954","73","I-V-IV","guitar","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",8,5
"1955","73","I-V-IV","guitar","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",5,4
"1956","73","I-V-IV","guitar","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",4,8
"1957","73","I-V-IV","piano","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",NA,NA
"1958","73","I-V-IV","piano","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",NA,NA
"1959","73","I-V-IV","piano","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",6,3
"1960","73","I-V-IV","string","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",10,7
"1961","73","I-V-IV","string","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",8,7
"1962","73","I-V-IV","string","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",9,5
"1963","73","I-V-VI","guitar","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",7,2
"1964","73","I-V-VI","guitar","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",7,2
"1965","73","I-V-VI","guitar","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",2,8
"1966","73","I-V-VI","piano","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",9,5
"1967","73","I-V-VI","piano","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",NA,NA
"1968","73","I-V-VI","piano","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",NA,NA
"1969","73","I-V-VI","string","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",10,5
"1970","73","I-V-VI","string","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",10,5
"1971","73","I-V-VI","string","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",10,5
"1972","73","IV-I-V","guitar","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",2,7
"1973","73","IV-I-V","guitar","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",5,5
"1974","73","IV-I-V","guitar","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",2,8
"1975","73","IV-I-V","piano","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",NA,NA
"1976","73","IV-I-V","piano","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",NA,NA
"1977","73","IV-I-V","piano","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",3,7
"1978","73","IV-I-V","string","contrary",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",19,6
"1979","73","IV-I-V","string","par3rd",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",9,7
"1980","73","IV-I-V","string","par5th",3,233,-1,5,5,0,5,3,NA,0,5,3,1,0,1,1,0,0,4,1,"piano",9,6
"1981","74","I-IV-V","guitar","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",9,7
"1982","74","I-IV-V","guitar","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",5,8
"1983","74","I-IV-V","guitar","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",2,7
"1984","74","I-IV-V","piano","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",4,4
"1985","74","I-IV-V","piano","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",5,2
"1986","74","I-IV-V","piano","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",5,7
"1987","74","I-IV-V","string","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",9,5
"1988","74","I-IV-V","string","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",8,3
"1989","74","I-IV-V","string","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",7,7
"1990","74","I-V-IV","guitar","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",6,6
"1991","74","I-V-IV","guitar","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",8,1
"1992","74","I-V-IV","guitar","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",6,1
"1993","74","I-V-IV","piano","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",6,3
"1994","74","I-V-IV","piano","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",6,4
"1995","74","I-V-IV","piano","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",7,2
"1996","74","I-V-IV","string","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",8,1
"1997","74","I-V-IV","string","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",9,1
"1998","74","I-V-IV","string","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",7,5
"1999","74","I-V-VI","guitar","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",10,2
"2000","74","I-V-VI","guitar","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",3,6
"2001","74","I-V-VI","guitar","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",10,3
"2002","74","I-V-VI","piano","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",9,3
"2003","74","I-V-VI","piano","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",9,3
"2004","74","I-V-VI","piano","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",8,6
"2005","74","I-V-VI","string","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",8,1
"2006","74","I-V-VI","string","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",8,3
"2007","74","I-V-VI","string","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",10,2
"2008","74","IV-I-V","guitar","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",7,2
"2009","74","IV-I-V","guitar","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",4,4
"2010","74","IV-I-V","guitar","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",5,7
"2011","74","IV-I-V","piano","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",3,7
"2012","74","IV-I-V","piano","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",7,6
"2013","74","IV-I-V","piano","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",6,7
"2014","74","IV-I-V","string","contrary",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",8,7
"2015","74","IV-I-V","string","par3rd",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",8,2
"2016","74","IV-I-V","string","par5th",3,94,-1,5,3,2,5,3,0,0,3,3,1,1,0,4,0,0,NA,NA,"piano",7,8
"2017","75","I-IV-V","guitar","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",7,9
"2018","75","I-IV-V","guitar","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,10
"2019","75","I-IV-V","guitar","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",6,9
"2020","75","I-IV-V","piano","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,5
"2021","75","I-IV-V","piano","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",5,10
"2022","75","I-IV-V","piano","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",7,7
"2023","75","I-IV-V","string","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",9,9
"2024","75","I-IV-V","string","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",6,10
"2025","75","I-IV-V","string","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,10
"2026","75","I-V-IV","guitar","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",6,8
"2027","75","I-V-IV","guitar","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",8,9
"2028","75","I-V-IV","guitar","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",8,9
"2029","75","I-V-IV","piano","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",8,9
"2030","75","I-V-IV","piano","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",8,8
"2031","75","I-V-IV","piano","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",7,8
"2032","75","I-V-IV","string","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",6,8
"2033","75","I-V-IV","string","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,8
"2034","75","I-V-IV","string","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,8
"2035","75","I-V-VI","guitar","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,10
"2036","75","I-V-VI","guitar","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,6
"2037","75","I-V-VI","guitar","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,10
"2038","75","I-V-VI","piano","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,10
"2039","75","I-V-VI","piano","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,10
"2040","75","I-V-VI","piano","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,7
"2041","75","I-V-VI","string","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,10
"2042","75","I-V-VI","string","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,10
"2043","75","I-V-VI","string","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,10
"2044","75","IV-I-V","guitar","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",10,6
"2045","75","IV-I-V","guitar","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",7,9
"2046","75","IV-I-V","guitar","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",7,9
"2047","75","IV-I-V","piano","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",6,10
"2048","75","IV-I-V","piano","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",6,10
"2049","75","IV-I-V","piano","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",5,10
"2050","75","IV-I-V","string","contrary",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",7,9
"2051","75","IV-I-V","string","par3rd",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",8,8
"2052","75","IV-I-V","string","par5th",3,345,1,0,0,0,5,5,5,0,NA,NA,1,1,NA,4,1,1,4,1,"piano",7,9
"2053","76","I-IV-V","guitar","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",2,8
"2054","76","I-IV-V","guitar","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",6,5
"2055","76","I-IV-V","guitar","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",2,8
"2056","76","I-IV-V","piano","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2057","76","I-IV-V","piano","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",6,4
"2058","76","I-IV-V","piano","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2059","76","I-IV-V","string","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2060","76","I-IV-V","string","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",9,2
"2061","76","I-IV-V","string","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2062","76","I-V-IV","guitar","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",3,7
"2063","76","I-V-IV","guitar","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",4,6
"2064","76","I-V-IV","guitar","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",2,8
"2065","76","I-V-IV","piano","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2066","76","I-V-IV","piano","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2067","76","I-V-IV","piano","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",8,3
"2068","76","I-V-IV","string","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2069","76","I-V-IV","string","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2070","76","I-V-IV","string","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2071","76","I-V-VI","guitar","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",5,5
"2072","76","I-V-VI","guitar","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",5,6
"2073","76","I-V-VI","guitar","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",5,6
"2074","76","I-V-VI","piano","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",5,5
"2075","76","I-V-VI","piano","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2076","76","I-V-VI","piano","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2077","76","I-V-VI","string","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2078","76","I-V-VI","string","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",9,2
"2079","76","I-V-VI","string","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",8,3
"2080","76","IV-I-V","guitar","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",7,4
"2081","76","IV-I-V","guitar","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",6,4
"2082","76","IV-I-V","guitar","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",4,6
"2083","76","IV-I-V","piano","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2084","76","IV-I-V","piano","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2085","76","IV-I-V","piano","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",2,7
"2086","76","IV-I-V","string","contrary",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2087","76","IV-I-V","string","par3rd",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2088","76","IV-I-V","string","par5th",2,14,0,5,5,0,NA,3,0,0,5,2,1,0,0,4,0,1,NA,NA,"piano",10,1
"2089","77","I-IV-V","guitar","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",8,8
"2090","77","I-IV-V","guitar","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",4,8
"2091","77","I-IV-V","guitar","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",6,9
"2092","77","I-IV-V","piano","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",8,9
"2093","77","I-IV-V","piano","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",7,4
"2094","77","I-IV-V","piano","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,5
"2095","77","I-IV-V","string","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,1
"2096","77","I-IV-V","string","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",10,2
"2097","77","I-IV-V","string","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,5
"2098","77","I-V-IV","guitar","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",5,6
"2099","77","I-V-IV","guitar","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",3,6
"2100","77","I-V-IV","guitar","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",6,7
"2101","77","I-V-IV","piano","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,4
"2102","77","I-V-IV","piano","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",8,5
"2103","77","I-V-IV","piano","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",7,5
"2104","77","I-V-IV","string","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",10,2
"2105","77","I-V-IV","string","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",7,3
"2106","77","I-V-IV","string","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,1
"2107","77","I-V-VI","guitar","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",10,9
"2108","77","I-V-VI","guitar","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",8,7
"2109","77","I-V-VI","guitar","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",5,5
"2110","77","I-V-VI","piano","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",10,7
"2111","77","I-V-VI","piano","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",5,9
"2112","77","I-V-VI","piano","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,6
"2113","77","I-V-VI","string","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",10,5
"2114","77","I-V-VI","string","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,2
"2115","77","I-V-VI","string","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,1
"2116","77","IV-I-V","guitar","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",4,8
"2117","77","IV-I-V","guitar","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",7,7
"2118","77","IV-I-V","guitar","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",6,3
"2119","77","IV-I-V","piano","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,6
"2120","77","IV-I-V","piano","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,3
"2121","77","IV-I-V","piano","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",4,2
"2122","77","IV-I-V","string","contrary",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,1
"2123","77","IV-I-V","string","par3rd",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",10,4
"2124","77","IV-I-V","string","par5th",1,96,2,4,3,1,5,1,NA,NA,3,3,1,0,1,0,2,0,NA,NA,"piano",9,1
"2125","78","I-IV-V","guitar","contrary",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",5,7
"2126","78","I-IV-V","guitar","par3rd",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",4,9
"2127","78","I-IV-V","guitar","par5th",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",3,9
"2128","78","I-IV-V","piano","contrary",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",3,5
"2129","78","I-IV-V","piano","par3rd",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",5,9
"2130","78","I-IV-V","piano","par5th",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",4,8
"2131","78","I-IV-V","string","contrary",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",8,6
"2132","78","I-IV-V","string","par3rd",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",3,10
"2133","78","I-IV-V","string","par5th",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",3,8
"2134","78","I-V-IV","guitar","contrary",2,145,3,1.67,3,-1.33,5,3,0,0,3,0,0,0,1,1,0,0,5,NA,"piano",4,6
